ProviderName,LicenseType,ProviderType,ProviderTypeDescription,QualityRating,QualityRatingDescription,ProviderCapacity,PhysicalCity,PhysicalZipCode,CountyNumber,CountyName,PhoneNumber,HoursofOperation,DaysofOperation
Jennifer Henderson,UNLICENSED,5,Non-Relative In-Home,0,Not Rated,5,CLEVELAND,38732,6,BOLIVAR,601-894-4577,10 AM - 6 AM,M T 
Jennifer Mendez,UNLICENSED,5,Non-Relative In-Home,0,Not Rated,5,WINSTONVILLE,38781,6,BOLIVAR,601-897-0731,1 PM - 7 AM,M W F
Jennifer Moffatt,UNLICENSED,7,Non-Relative Out-of-Home,0,Not Rated,5,MOUND BAYOU,38762,6,BOLIVAR,601-898-3441,12 PM - 12 PM,M T W 
Angela Stone,LICENSED,3,Group Home,0,Not Rated,53,CLEVELAND,38732,6,BOLIVAR,601-902-8232,3 PM - 3 PM,M TH F
Jessica Champion,UNLICENSED,7,Non-Relative Out-of-Home,0,Not Rated,5,CLEVELAND,38732,6,BOLIVAR,601-919-6861,2 PM - 3 AM,T TH F
Jessica Culp,UNLICENSED,5,Non-Relative In-Home,0,Not Rated,5,GUNNISON,38746,6,BOLIVAR,601-920-9046,10 AM - 8 AM,T TH F
Jhansi Solasa,UNLICENSED,5,Non-Relative In-Home,0,Not Rated,5,SCOTT,38772,6,BOLIVAR,601-922-8145,10 AM - 12 PM,W F
Jo Anne Robinson,UNLICENSED,7,Non-Relative Out-of-Home,0,Not Rated,5,ROSEDALE,38769,6,BOLIVAR,601-923-2559,2 PM - 8 AM,M T W TH F
Joan Justice-Cortez,UNLICENSED,6,Relative In-Home,0,Not Rated,5,ROSEDALE,38769,6,BOLIVAR,601-924-2273,4 PM - 8 AM,T W F
Angelita Navarro,LICENSED,3,Group Home,1,Low,72,SHAW,38773,6,BOLIVAR,601-924-6796,12 PM - 2 AM,T W TH 
Jodi Coley,UNLICENSED,7,Non-Relative Out-of-Home,0,Not Rated,5,DUNCAN,38740,6,BOLIVAR,601-928-0081,12 PM - 4 AM,T W TH F
Johnnie Eakles,UNLICENSED,8,Relative Out-of-Home,0,Not Rated,5,DUNCAN,38740,6,BOLIVAR,601-934-0636,10 AM - 5 AM,M T W 
Jonna Taft,UNLICENSED,5,Non-Relative In-Home,0,Not Rated,5,SHAW,38773,6,BOLIVAR,601-936-5510,9 AM - 4 AM,T W 
Jose Isidro Alvarez,UNLICENSED,8,Relative Out-of-Home,0,Not Rated,5,CLEVELAND,38732,6,BOLIVAR,601-937-0767,2 PM - 3 PM,F
Angels Christian Preschool,LICENSED,4,Center,0,Not Rated,30,CLEVELAND,38732,6,BOLIVAR,601-938-3225,3 PM - 4 PM,
Josefina N Cisneros,UNLICENSED,7,Non-Relative Out-of-Home,0,Not Rated,5,MOUND BAYOU,38762,6,BOLIVAR,601-938-9490,11 AM - 6 AM,T W F
Angels Montessori,LICENSED,4,Center,0,Not Rated,108,BOYLE,38730,6,BOLIVAR,601-939-5955,12 PM - 4 AM,M W F
Angels of Faith Preschool of Living Hope Church,LICENSED,4,Center,0,Not Rated,30,CLEVELAND,38732,6,BOLIVAR,601-939-6622,10 AM - 2 PM,TH 
Angels Over Me Child Care,LICENSED,4,Center,3,Good,16,CLEVELAND,38732,6,BOLIVAR,601-941-7102,3 PM - 9 AM,M T F
Juanita Marisela Villa,UNLICENSED,7,Non-Relative Out-of-Home,0,Not Rated,5,CLEVELAND,38732,6,BOLIVAR,601-947-6982,12 PM - 12 PM,M T F
Judy  Ford,UNLICENSED,6,Relative In-Home,0,Not Rated,5,SHELBY,38774,6,BOLIVAR,601-949-3075,4 PM - 10 AM,M W F
Angie Saenz,LICENSED,4,Center,0,Not Rated,75,CLEVELAND,38732,6,BOLIVAR,601-951-0220,9 AM - 4 PM,T TH F
Judy Bonner,UNLICENSED,6,Relative In-Home,0,Not Rated,5,MOUND BAYOU,38762,6,BOLIVAR,601-953-1907,4 PM - 1 PM,M T W TH 
Karen Marie Ivy,UNLICENSED,6,Relative In-Home,0,Not Rated,5,MOUND BAYOU,38762,6,BOLIVAR,662-205-4153,11 AM - 9 AM,T W F
Kate Neidermayer-Askier,UNLICENSED,5,Non-Relative In-Home,0,Not Rated,5,CLEVELAND,38732,6,BOLIVAR,662-219-0347,3 PM - 10 AM,M W TH 
Katherine Ingle,UNLICENSED,5,Non-Relative In-Home,0,Not Rated,5,WINSTONVILLE,38781,6,BOLIVAR,662-219-2271,3 PM - 3 PM,M W F
Katherine Newkirk,UNLICENSED,7,Non-Relative Out-of-Home,0,Not Rated,5,ROSEDALE,38769,6,BOLIVAR,662-219-4080,9 AM - 5 PM,M T F
Kelli Pike,UNLICENSED,6,Relative In-Home,0,Not Rated,5,CLEVELAND,38732,6,BOLIVAR,662-243-2270,12 PM - 6 AM,M W F
Kelly  Schmitz,UNLICENSED,7,Non-Relative Out-of-Home,0,Not Rated,5,CLEVELAND,38732,6,BOLIVAR,662-247-0540,12 PM - 9 AM,M T F
Lisa Lynette Juarez-Villa,UNLICENSED,7,Non-Relative Out-of-Home,0,Not Rated,5,SHAW,38773,6,BOLIVAR,662-341-2900,2 PM - 4 AM,M 
Marcia Hanslip,UNLICENSED,7,Non-Relative Out-of-Home,0,Not Rated,5,SHELBY,38774,6,BOLIVAR,662-383-2000,12 PM - 5 PM,W TH 
Marcie Diaz Valdez,UNLICENSED,5,Non-Relative In-Home,0,Not Rated,5,ROSEDALE,38769,6,BOLIVAR,662-383-2181,1 PM - 5 AM,M W 
Margaret Andreescu,UNLICENSED,6,Relative In-Home,0,Not Rated,5,CLEVELAND,38732,6,BOLIVAR,662-383-2232,10 AM - 11 AM,W TH 
Margarita V Villasenor,UNLICENSED,5,Non-Relative In-Home,0,Not Rated,5,SHELBY,38774,6,BOLIVAR,662-386-7451,11 AM - 11 AM,M F
Maria D Reyes,UNLICENSED,7,Non-Relative Out-of-Home,0,Not Rated,5,CLEVELAND,38732,6,BOLIVAR,662-402-4138,9 AM - 7 AM,M T 
Maria De Jesus Saldana,UNLICENSED,8,Relative Out-of-Home,0,Not Rated,5,BEULAH,38726,6,BOLIVAR,662-402-8761,11 AM - 1 PM,T W TH 
Maria De Los Angel Solis,UNLICENSED,6,Relative In-Home,0,Not Rated,5,MOUND BAYOU,38762,6,BOLIVAR,662-403-9265,2 PM - 4 PM,M T TH 
Maria Del Rosario  Munoz Dominguez,UNLICENSED,5,Non-Relative In-Home,0,Not Rated,5,CLEVELAND,38732,6,BOLIVAR,662-418-1513,2 PM - 7 AM,W TH 
Avance - HISD-School Based Family Program,LICENSED,2,Slot Contractor,3,Good,77,CLEVELAND,38733,6,BOLIVAR,662-444-4516,3 PM - 6 AM,M W TH 
Maria Julia Perez,UNLICENSED,6,Relative In-Home,0,Not Rated,5,SHELBY,38774,6,BOLIVAR,662-453-1431,3 PM - 5 AM,T W 
Maria Martha Ventura,UNLICENSED,6,Relative In-Home,0,Not Rated,5,GUNNISON,38746,6,BOLIVAR,662-455-1547,10 AM - 5 AM,TH F
Maribel  Jimenez,UNLICENSED,7,Non-Relative Out-of-Home,0,Not Rated,5,SHELBY,38774,6,BOLIVAR,662-473-2771,3 PM - 10 AM,M T TH F
Martha Nava,UNLICENSED,6,Relative In-Home,0,Not Rated,5,SHELBY,38774,6,BOLIVAR,662-528-4210,11 AM - 10 AM,M F
"Bambino City Montessori Academy, LLC",LICENSED,4,Center,0,Not Rated,67,CLEVELAND,38732,6,BOLIVAR,662-528-6287,10 AM - 4 AM,T W TH 
Megan  Bayer,UNLICENSED,7,Non-Relative Out-of-Home,0,Not Rated,5,SHELBY,38774,6,BOLIVAR,662-551-1219,11 AM - 1 PM,T TH 
Barbara Jordan International Pre School,LICENSED,4,Center,0,Not Rated,30,CLEVELAND,38732,6,BOLIVAR,662-563-0329,9 AM - 9 AM,T W TH F
Melanie K Molnoskey,UNLICENSED,6,Relative In-Home,0,Not Rated,5,SHAW,38773,6,BOLIVAR,662-563-3244,10 AM - 8 AM,W TH F
Melanie Sutherland,UNLICENSED,7,Non-Relative Out-of-Home,0,Not Rated,5,WINSTONVILLE,38781,6,BOLIVAR,662-563-6378,2 PM - 2 AM,T W 
Mildred Jordan,UNLICENSED,5,Non-Relative In-Home,0,Not Rated,5,CLEVELAND,38732,6,BOLIVAR,662-580-5196,4 PM - 1 PM,M T W F
Bastrop School of Montessori,LICENSED,4,Center,0,Not Rated,22,SHELBY,38774,6,BOLIVAR,662-588-6776,4 PM - 8 AM,TH 
Nadia Hubbard,UNLICENSED,7,Non-Relative Out-of-Home,0,Not Rated,5,CLEVELAND,38732,6,BOLIVAR,662-592-0374,4 PM - 1 PM,M T W F
Nguyen Phi Thi Huu,UNLICENSED,8,Relative Out-of-Home,0,Not Rated,5,BEULAH,38726,6,BOLIVAR,662-621-1269,3 PM - 3 PM,M 
Pamala  Griffis,UNLICENSED,8,Relative Out-of-Home,0,Not Rated,5,BENOIT,38725,6,BOLIVAR,662-645-2439,10 AM - 9 AM,M W TH 
Priscilla Nadine Mancha,UNLICENSED,8,Relative Out-of-Home,0,Not Rated,5,MOUND BAYOU,38762,6,BOLIVAR,662-719-5628,10 AM - 4 PM,M T F
Rachel Viken,UNLICENSED,6,Relative In-Home,0,Not Rated,5,SHELBY,38774,6,BOLIVAR,662-726-2841,4 PM - 5 PM,M F
Rachel Warren,UNLICENSED,7,Non-Relative Out-of-Home,0,Not Rated,5,SHELBY,38774,6,BOLIVAR,662-726-4230,10 AM - 3 AM,W 
Rachelle Yvette Barnes,UNLICENSED,8,Relative Out-of-Home,0,Not Rated,5,SHELBY,38774,6,BOLIVAR,662-726-4582,4 PM - 7 AM,M W TH 
Raymond  Taylor,UNLICENSED,5,Non-Relative In-Home,0,Not Rated,5,BEULAH,38726,6,BOLIVAR,662-735-2154,12 PM - 5 AM,TH F
Rebekah May,UNLICENSED,6,Relative In-Home,0,Not Rated,5,ROSEDALE,38769,6,BOLIVAR,662-741-2593,12 PM - 9 AM,M T 
Regina Faye Moses,UNLICENSED,6,Relative In-Home,0,Not Rated,5,SHELBY,38774,6,BOLIVAR,662-743-9015,3 PM - 10 AM,TH 
Robin  Williams,UNLICENSED,5,Non-Relative In-Home,0,Not Rated,5,CLEVELAND,38732,6,BOLIVAR,662-754-2426,3 PM - 10 AM,F
Rosa  De La Fuente,UNLICENSED,7,Non-Relative Out-of-Home,0,Not Rated,5,DUNCAN,38740,6,BOLIVAR,662-763-3454,4 PM - 1 PM,M T W TH 
Roshaunda Toliver,UNLICENSED,8,Relative Out-of-Home,0,Not Rated,5,CLEVELAND,38732,6,BOLIVAR,662-793-9912,2 PM - 11 AM,T 
Ruby  Moore,UNLICENSED,8,Relative Out-of-Home,0,Not Rated,5,MOUND BAYOU,38762,6,BOLIVAR,662-820-3394,10 AM - 8 AM,T W 
Rupali Ghudji,UNLICENSED,5,Non-Relative In-Home,0,Not Rated,5,BENOIT,38725,6,BOLIVAR,662-822-4120,12 PM - 3 PM,W TH F
Samantha Grimes,UNLICENSED,6,Relative In-Home,0,Not Rated,5,CLEVELAND,38732,6,BOLIVAR,662-827-7529,9 AM - 4 PM,T F
Samantha Landers,UNLICENSED,7,Non-Relative Out-of-Home,0,Not Rated,7,SHELBY,38774,6,BOLIVAR,662-827-7598,3 PM - 8 AM,TH 
Sandra Foye,UNLICENSED,7,Non-Relative Out-of-Home,0,Not Rated,5,CLEVELAND,38732,6,BOLIVAR,662-836-3168,4 PM - 3 AM,TH F
Sandra Gayle Cannon,UNLICENSED,8,Relative Out-of-Home,0,Not Rated,5,SHELBY,38774,6,BOLIVAR,662-836-4039,10 AM - 12 PM,M T TH F
Sandra Mares,UNLICENSED,8,Relative Out-of-Home,0,Not Rated,5,CLEVELAND,38732,6,BOLIVAR,662-836-5128,9 AM - 5 PM,M T 
Sandra May,UNLICENSED,5,Non-Relative In-Home,0,Not Rated,5,ROSEDALE,38769,6,BOLIVAR,662-836-5558,11 AM - 6 AM,M T F
Bilingual Childcare,LICENSED,2,Slot Contractor,0,Not Rated,35,CLEVELAND,38732,6,BOLIVAR,662-836-6181,9 AM - 4 AM,TH F
Sandra Mercedes Espinoza,UNLICENSED,6,Relative In-Home,0,Not Rated,5,CLEVELAND,38732,6,BOLIVAR,662-836-6297,2 PM - 4 PM,M T W 
Santos Sauceda,UNLICENSED,5,Non-Relative In-Home,0,Not Rated,5,SHELBY,38774,6,BOLIVAR,662-838-9279,2 PM - 3 AM,T F
Sarah Hinzman,UNLICENSED,8,Relative Out-of-Home,0,Not Rated,5,CLEVELAND,38732,6,BOLIVAR,662-842-7775,3 PM - 4 PM,
Sarah Spellman,UNLICENSED,8,Relative Out-of-Home,0,Not Rated,5,ROSEDALE,38769,6,BOLIVAR,662-844-1430,11 AM - 5 AM,M T TH 
Sarmila Poudel,UNLICENSED,8,Relative Out-of-Home,0,Not Rated,5,CLEVELAND,38732,6,BOLIVAR,662-844-4279,10 AM - 3 AM,M W TH 
Bishop Dunne,LICENSED,4,Center,0,Not Rated,21,CLEVELAND,38732,6,BOLIVAR,662-844-9234,9 AM - 2 PM,M T W TH 
Saunya Beck,UNLICENSED,8,Relative Out-of-Home,0,Not Rated,5,CLEVELAND,38732,6,BOLIVAR,662-861-9811,11 AM - 5 PM,T W TH F
Sayda Neeley,UNLICENSED,6,Relative In-Home,0,Not Rated,5,ROSEDALE,38769,6,BOLIVAR,662-862-6436,3 PM - 4 AM,M TH F
Serena Denease  Jones,UNLICENSED,8,Relative Out-of-Home,0,Not Rated,5,BOYLE,38730,6,BOLIVAR,662-869-3111,11 AM - 2 PM,W 
Blanton Elementary After the Bell Academy,LICENSED,4,Center,1,Low,30,ROSEDALE,38769,6,BOLIVAR,662-887-5077,4 PM - 3 PM,T 
Shelia Bates,UNLICENSED,8,Relative Out-of-Home,0,Not Rated,5,SHELBY,38774,6,BOLIVAR,662-963-0005,3 PM - 4 PM,TH 
Shelly Hallas,UNLICENSED,6,Relative In-Home,0,Not Rated,5,MOUND BAYOU,38762,6,BOLIVAR,662-967-2939,2 PM - 4 PM,TH F
Sherese Roby,UNLICENSED,8,Relative Out-of-Home,0,Not Rated,5,DUNCAN,38740,6,BOLIVAR,662-983-3208,2 PM - 8 AM,M W TH F
Sheri Bigler,UNLICENSED,5,Non-Relative In-Home,0,Not Rated,5,SHELBY,38774,6,BOLIVAR,662-983-4100,2 PM - 10 AM,M TH 
Shirlee A Bradshaw,UNLICENSED,7,Non-Relative Out-of-Home,0,Not Rated,5,WINSTONVILLE,38781,6,BOLIVAR,769-216-3618,9 AM - 2 AM,M W TH F
Suzane Thompson,UNLICENSED,8,Relative Out-of-Home,0,Not Rated,5,CLEVELAND,38732,6,BOLIVAR,228-627-7296,10 AM - 2 AM,T W TH F
Sviteana   Zievakina,UNLICENSED,5,Non-Relative In-Home,0,Not Rated,5,ROSEDALE,38769,6,BOLIVAR,228-762-5240,11 AM - 8 AM,M T F
Talia Bitton,UNLICENSED,7,Non-Relative Out-of-Home,0,Not Rated,5,BEULAH,38726,6,BOLIVAR,601-227-6229,9 AM - 8 AM,T F
Boys & Girls Club of Brazoria Club at Beutel,LICENSED,2,Slot Contractor,1,Low,134,CLEVELAND,38732,6,BOLIVAR,601-316-8848,9 AM - 2 AM,TH F
Juan  Villalobos,UNLICENSED,5,Non-Relative In-Home,0,Not Rated,5,LAMAR,38642,5,BENTON,601-944-0044,4 PM - 4 AM,W F
Juana  Alvarez,UNLICENSED,6,Relative In-Home,0,Not Rated,5,HICKORY FLAT,38633,5,BENTON,601-944-1507,10 AM - 4 PM,F
Lourdes Romo,UNLICENSED,7,Non-Relative Out-of-Home,0,Not Rated,5,ASHLAND,38603,5,BENTON,662-363-1044,2 PM - 12 PM,M TH 
Maria Esther Lovatos,UNLICENSED,5,Non-Relative In-Home,0,Not Rated,5,LAMAR,38642,5,BENTON,662-446-9019,3 PM - 4 AM,W 
Miesha Basped,UNLICENSED,5,Non-Relative In-Home,0,Not Rated,5,MICHIGAN CITY,38647,5,BENTON,662-580-5020,12 PM - 2 AM,
Nicolle Isabel,UNLICENSED,7,Non-Relative Out-of-Home,0,Not Rated,5,MICHIGAN CITY,38647,5,BENTON,662-624-9045,12 PM - 9 AM,M T F
Shirell Mason-Harvey,UNLICENSED,6,Relative In-Home,0,Not Rated,5,LAMAR,38642,5,BENTON,769-216-3219,11 AM - 9 AM,M T W 
Ismenia Cordero,UNLICENSED,8,Relative Out-of-Home,0,Not Rated,5,KOSCIUSKO,39090,4,ATTALA,601-845-5437,12 PM - 8 AM,M T TH F
Issis Estrada,UNLICENSED,5,Non-Relative In-Home,0,Not Rated,5,KOSCIUSKO,39090,4,ATTALA,601-845-7479,4 PM - 3 AM,M TH F
Itczel Gonzalez,UNLICENSED,6,Relative In-Home,0,Not Rated,5,KOSCIUSKO,39090,4,ATTALA,601-845-7479,4 PM - 4 AM,
Jacqueline Denise Coats,UNLICENSED,7,Non-Relative Out-of-Home,0,Not Rated,5,KOSCIUSKO,39090,4,ATTALA,601-853-3628,4 PM - 11 AM,M T F
Janet  Gumbs,UNLICENSED,8,Relative Out-of-Home,0,Not Rated,5,KOSCIUSKO,39090,4,ATTALA,601-859-2055,9 AM - 12 PM,M T W 
Jennifer Finnerty,UNLICENSED,8,Relative Out-of-Home,0,Not Rated,5,KOSCIUSKO,39090,4,ATTALA,601-892-8972,1 PM - 10 AM,M T W TH F
Jennifer Ikey,UNLICENSED,6,Relative In-Home,0,Not Rated,5,KOSCIUSKO,39090,4,ATTALA,601-894-8569,11 AM - 6 AM,M F
Jennifer Miller,UNLICENSED,6,Relative In-Home,0,Not Rated,5,SALLIS,39160,4,ATTALA,601-897-0767,2 PM - 4 PM,F
Jennifer Weaver,UNLICENSED,6,Relative In-Home,0,Not Rated,5,KOSCIUSKO,39090,4,ATTALA,601-906-5129,10 AM - 5 AM,M T 
Jenny Manuela Torres,UNLICENSED,5,Non-Relative In-Home,0,Not Rated,5,KOSCIUSKO,39090,4,ATTALA,601-909-2672,10 AM - 3 PM,M F
Jessica Burns,UNLICENSED,8,Relative Out-of-Home,0,Not Rated,5,KOSCIUSKO,39090,4,ATTALA,601-919-0065,3 PM - 4 AM,W TH 
Jessica Cervantes,UNLICENSED,6,Relative In-Home,0,Not Rated,5,KOSCIUSKO,39090,4,ATTALA,601-919-0390,9 AM - 4 AM,W TH 
Jessica Criss,UNLICENSED,8,Relative Out-of-Home,0,Not Rated,5,KOSCIUSKO,39090,4,ATTALA,601-919-7041,2 PM - 11 AM,T W 
Jessica Phillips,UNLICENSED,7,Non-Relative Out-of-Home,0,Not Rated,5,MC COOL,39108,4,ATTALA,601-922-4237,11 AM - 11 AM,T F
Jessica Rodriguez,UNLICENSED,5,Non-Relative In-Home,0,Not Rated,5,ETHEL,39067,4,ATTALA,601-922-5530,11 AM - 7 AM,T TH 
Jinon McCormick,UNLICENSED,5,Non-Relative In-Home,0,Not Rated,5,KOSCIUSKO,39090,4,ATTALA,601-923-2543,4 PM - 9 AM,M W TH 
Jo Alice Hodge,UNLICENSED,6,Relative In-Home,0,Not Rated,5,KOSCIUSKO,39090,4,ATTALA,601-923-2546,12 PM - 4 PM,M W TH F
Joan  Wyche,UNLICENSED,5,Non-Relative In-Home,0,Not Rated,5,KOSCIUSKO,39090,4,ATTALA,601-924-0315,1 PM - 1 PM,M TH 
Joanie Marie Kirk,UNLICENSED,8,Relative Out-of-Home,0,Not Rated,5,SALLIS,39160,4,ATTALA,601-924-5577,9 AM - 3 AM,M T W TH 
JoAnn Johnson,UNLICENSED,7,Non-Relative Out-of-Home,0,Not Rated,5,KOSCIUSKO,39090,4,ATTALA,601-924-8503,11 AM - 4 PM,T W TH F
Johna Stark,UNLICENSED,8,Relative Out-of-Home,0,Not Rated,5,KOSCIUSKO,39090,4,ATTALA,601-932-2182,12 PM - 5 AM,M W TH 
Jonna Byers/Tiny Toes Home Care,UNLICENSED,8,Relative Out-of-Home,0,Not Rated,5,KOSCIUSKO,39090,4,ATTALA,601-935-8433,1 PM - 3 PM,T W TH F
Angels Among Us,LICENSED,4,Center,0,Not Rated,144,KOSCIUSKO,39090,4,ATTALA,601-937-0767,9 AM - 2 PM,M T W TH 
Angels From Heaven Childcare,LICENSED,4,Center,1,Low,60,KOSCIUSKO,39090,4,ATTALA,601-939-2244,10 AM - 2 PM,M T W 
Joselyn  Brager,UNLICENSED,8,Relative Out-of-Home,0,Not Rated,5,SALLIS,39160,4,ATTALA,601-939-2666,10 AM - 5 PM,M T W TH F
Angels on Earth Home Day Care,LICENSED,4,Center,0,Not Rated,27,KOSCIUSKO,39090,4,ATTALA,601-940-4452,3 PM - 5 PM,M T F
Joyce  Galiber,UNLICENSED,8,Relative Out-of-Home,0,Not Rated,5,KOSCIUSKO,39090,4,ATTALA,601-941-8874,4 PM - 10 AM,M TH 
Joyce Jobe,UNLICENSED,6,Relative In-Home,0,Not Rated,5,KOSCIUSKO,39090,4,ATTALA,601-943-5582,11 AM - 4 PM,M T W TH 
Joyce Lorrain Petty,UNLICENSED,7,Non-Relative Out-of-Home,0,Not Rated,5,SALLIS,39160,4,ATTALA,601-943-6241,4 PM - 5 PM,M W 
Joyce Marie Kees,UNLICENSED,8,Relative Out-of-Home,0,Not Rated,5,KOSCIUSKO,39090,4,ATTALA,601-944-0044,3 PM - 4 AM,T F
Juanita Rendon,UNLICENSED,5,Non-Relative In-Home,0,Not Rated,5,KOSCIUSKO,39090,4,ATTALA,601-948-0822,2 PM - 4 PM,M W 
Judy Ann Kirksey,UNLICENSED,5,Non-Relative In-Home,0,Not Rated,5,SALLIS,39160,4,ATTALA,601-951-9655,10 AM - 4 PM,M W 
Judy Crow Rulmyr,UNLICENSED,7,Non-Relative Out-of-Home,0,Not Rated,5,KOSCIUSKO,39090,4,ATTALA,601-953-2262,1 PM - 8 AM,M T TH F
Kellie  Ryals,UNLICENSED,7,Non-Relative Out-of-Home,0,Not Rated,5,KOSCIUSKO,39090,4,ATTALA,662-243-2383,2 PM - 1 PM,T W 
Aurora Dominguez,LICENSED,4,Center,1,Low,90,KOSCIUSKO,39090,4,ATTALA,662-383-2126,4 PM - 1 PM,M F
Marcia Pembleton,UNLICENSED,8,Relative Out-of-Home,0,Not Rated,5,KOSCIUSKO,39090,4,ATTALA,662-383-2131,1 PM - 3 AM,W TH F
Maria Colunga,UNLICENSED,8,Relative Out-of-Home,0,Not Rated,5,SALLIS,39160,4,ATTALA,662-400-3100,1 PM - 7 AM,M TH F
Maria De Los Santos,UNLICENSED,7,Non-Relative Out-of-Home,0,Not Rated,5,KOSCIUSKO,39090,4,ATTALA,662-404-4031,2 PM - 3 PM,W TH 
Maria Elisa Vargas,UNLICENSED,7,Non-Relative Out-of-Home,0,Not Rated,5,KOSCIUSKO,39090,4,ATTALA,662-444-9765,4 PM - 8 AM,T 
Maria Mata,UNLICENSED,7,Non-Relative Out-of-Home,0,Not Rated,5,KOSCIUSKO,39090,4,ATTALA,662-455-4777,3 PM - 10 AM,T TH 
Maria Pineda,UNLICENSED,5,Non-Relative In-Home,0,Not Rated,5,KOSCIUSKO,39090,4,ATTALA,662-456-5497,12 PM - 11 AM,M 
Marjorie Bradford,UNLICENSED,7,Non-Relative Out-of-Home,0,Not Rated,5,KOSCIUSKO,39090,4,ATTALA,662-494-7708,9 AM - 5 PM,M W 
Marla Bolster,UNLICENSED,7,Non-Relative Out-of-Home,0,Not Rated,5,SALLIS,39160,4,ATTALA,662-494-9153,4 PM - 2 AM,TH 
Mary  Locket - White,UNLICENSED,7,Non-Relative Out-of-Home,0,Not Rated,5,SALLIS,39160,4,ATTALA,662-537-4064,3 PM - 5 PM,M T 
Molly Ward,UNLICENSED,6,Relative In-Home,0,Not Rated,5,KOSCIUSKO,39090,4,ATTALA,662-590-5487,1 PM - 5 PM,W TH 
Natalie Dawn Persons,UNLICENSED,6,Relative In-Home,0,Not Rated,5,KOSCIUSKO,39090,4,ATTALA,662-604-3034,12 PM - 4 AM,M T W F
Natalie McQuay,UNLICENSED,5,Non-Relative In-Home,0,Not Rated,5,KOSCIUSKO,39090,4,ATTALA,662-607-4854,1 PM - 2 PM,M W TH F
Bear Foot Lodge Private School,LICENSED,4,Center,0,Not Rated,60,KOSCIUSKO,39090,4,ATTALA,662-624-1836,1 PM - 8 AM,T W 
Nichole Perez,UNLICENSED,5,Non-Relative In-Home,0,Not Rated,5,KOSCIUSKO,39090,4,ATTALA,662-624-4052,12 PM - 2 PM,W TH 
Norma Ramos,UNLICENSED,8,Relative Out-of-Home,0,Not Rated,5,KOSCIUSKO,39090,4,ATTALA,662-627-9752,12 PM - 10 AM,TH F
Ocie Nix,UNLICENSED,5,Non-Relative In-Home,0,Not Rated,5,KOSCIUSKO,39090,4,ATTALA,662-627-9874,9 AM - 4 AM,M T TH 
Odessa  Pinkard,UNLICENSED,6,Relative In-Home,0,Not Rated,5,KOSCIUSKO,39090,4,ATTALA,662-628-1627,2 PM - 2 AM,T W 
Bebensee Elementary - YMCA of Arlington,LICENSED,4,Center,0,Not Rated,144,KOSCIUSKO,39090,4,ATTALA,662-633-7715,2 PM - 6 AM,T W 
Rebecca Kiker,UNLICENSED,6,Relative In-Home,0,Not Rated,5,KOSCIUSKO,39090,4,ATTALA,662-739-0016,10 AM - 9 AM,M T 
Rosa  Lopez,UNLICENSED,8,Relative Out-of-Home,0,Not Rated,5,SALLIS,39160,4,ATTALA,662-763-4360,9 AM - 2 PM,M W TH 
Sau Nguyen,UNLICENSED,5,Non-Relative In-Home,0,Not Rated,5,KOSCIUSKO,39090,4,ATTALA,662-844-9234,10 AM - 12 PM,M F
Blackburn Elementary YMCA,LICENSED,4,Center,1,Low,50,KOSCIUSKO,39090,4,ATTALA,662-846-8645,12 PM - 5 PM,M T W F
Shahnaz  Merchant,UNLICENSED,5,Non-Relative In-Home,0,Not Rated,5,KOSCIUSKO,39090,4,ATTALA,662-878-5004,9 AM - 8 AM,M T 
Sheri Folkes,UNLICENSED,6,Relative In-Home,0,Not Rated,5,SALLIS,39160,4,ATTALA,662-983-7393,4 PM - 12 PM,M T W F
Sherry Carr,UNLICENSED,5,Non-Relative In-Home,0,Not Rated,5,SALLIS,39160,4,ATTALA,757-434-2717,10 AM - 12 PM,T TH F
Bluebonnet Learning Center,LICENSED,4,Center,0,Not Rated,17,KOSCIUSKO,39090,4,ATTALA,769-251-5739,3 PM - 4 PM,T W F
Jennifer Turner,UNLICENSED,5,Non-Relative In-Home,0,Not Rated,5,LIBERTY,39664,3,AMITE,601-906-3466,9 AM - 1 PM,W F
Joanney Rigdon,UNLICENSED,8,Relative Out-of-Home,0,Not Rated,5,LIBERTY,39664,3,AMITE,601-925-5919,2 PM - 9 AM,T W F
Johnie  Bottoms,UNLICENSED,5,Non-Relative In-Home,0,Not Rated,5,GLOSTER,39638,3,AMITE,601-932-4006,12 PM - 4 AM,M T W 
Jova  Sanchez Lucero,UNLICENSED,8,Relative Out-of-Home,0,Not Rated,5,LIBERTY,39664,3,AMITE,601-939-8386,10 AM - 11 AM,W F
Joyce Baker,UNLICENSED,5,Non-Relative In-Home,0,Not Rated,5,LIBERTY,39664,3,AMITE,601-942-6496,9 AM - 5 AM,M TH 
Judy Anderle,UNLICENSED,8,Relative Out-of-Home,0,Not Rated,5,LIBERTY,39664,3,AMITE,601-951-2395,4 PM - 5 PM,TH 
Lydia  Espinosa,UNLICENSED,5,Non-Relative In-Home,0,Not Rated,5,GLOSTER,39638,3,AMITE,662-375-8268,3 PM - 4 PM,M T W 
Monica Estep,UNLICENSED,8,Relative Out-of-Home,0,Not Rated,5,SMITHDALE,39664,3,AMITE,662-590-6453,12 PM - 3 PM,M T W TH F
